Support Tickets Ticket ID,Support Tickets Created Date,Support Tickets Closed Date,Support Tickets Days Creation to Solved,Support Tickets Csat Rating Score,Incident Tag,Severity,Support Team,Plan Type,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055128,2022-03-23,2022-04-05,6 days,offered,america/chicago,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055430,2022-03-23,2022-04-05,6 days,offered,america/chicago,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055242,2022-03-23,2022-04-05,6 days,offered,america/chicago,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1055075,2022-03-23,2022-04-05,6 days,offered,america/chicago,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
997858,2022-02-04,2022-02-18,6 days,,america/chicago,,,,,hv-trial,incident-300, ,paid,premium-domain,pro,team, , , , , ,,,,,,,,,,,,,,
1055068,2022-03-23,2022-04-05,6 days,offered,america/chicago,,,,,company,hv-trial,incident-332-manual, ,paid,premium-domain, ,,,,,,,,,,,,,,,,,,,
1055438,2022-03-23,2022-04-05,6 days,offered,america/chicago,,,,,company,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,
1054457,2022-03-23,2022-04-05,6 days,offered,america/chicago,auto-assign,,,,,hv-trial,incident-332, ,paid,premium-domain,,team, ,,,,ztt-refunds,,,,,,,,,,,,,
1053755,2022-03-22,2022-04-06,7 days,offered,america/chicago,auto-assign,autoresponse-sent,hv-trial,incident-332,infrastructure-4, ,paid,partner-type-channel,partner-zone-auto-created-org,premium-domain,prospective-expert, ,ztt-my-apps,ztt-my-zaps, ,ztt-no-relevant-option,,,,,,,,,,,,,,
1009352,2022-02-14,2022-02-28,7 days,offered,america/chicago,auto-assign,autoresponse-sent,cf-something-else,content_cue_b9356684-b319-7521-7450-be6f94958475,from-contact-form,hv-trial,incident-310, ,paid,premium-domain,pro, ,verified,,,,,,,,,,,,,,,,,
1009403,2022-02-14,2022-02-28,7 days,offered,america/chicago,auto-assign,autoresponse-sent,cf-missing-data,cf-zap-troubleshooting,content_cue_b9356684-b319-7521-7450-be6f94958475,from-contact-form,hv-trial,incident-310, ,paid,premium-domain,starter, ,unstack,verified,webhooks-by-zapier,,,,,,,,,,,,,,
1009274,2022-02-14,2022-02-28,7 days,offered,america/chicago,auto-assign,autoresponse-sent,bug,,cf-zap-troubleshooting,email-parser-by-zapier,formatter-by-zapier,from-contact-form,gmail,hv-trial,incident-310,learner-mobile, ,paid,paths-by-zapier,premium-domain,pro, ,verified, ,,,ztt-not-zapier-owned,,,,,,,
1009769,2022-02-14,2022-03-01,7 days,,america/chicago,auto-assign,autoresponse-sent,bug,,cf-zap-troubleshooting,content_cue_b9356684-b319-7521-7450-be6f94958475,flex-paid,from-contact-form,hv-trial,incident-310, ,paid,premium-domain,starter, ,verified,,,,,,,,,,,,,,
1009339,2022-02-14,2022-02-28,7 days,offered,america/chicago,auto-assign,autoresponse-sent,bug,,cf-zap-troubleshooting,code-by-zapier,filter-by-zapier,formatter-by-zapier,from-contact-form,hv-trial,incident-310,mailchimp, ,paid,paths-by-zapier,premium-domain,pro, ,url-shortener-by-zapier,verified,webhooks-by-zapier,,,,,,,,,
1009243,2022-02-14,2022-02-28,7 days,offered,america/chicago,auto-assign,autoresponse-sent,bug,cf-cant-connect-app,cf-zap-troubleshooting,content_cue_b9356684-b319-7521-7450-be6f94958475,from-contact-form,hv-trial,incident-310, ,paid,professional, ,verified,,,,,,,,,,,,,,,,
1015226,2022-02-17,2022-03-03,6 days,,america/chicago,auto-assign,autoresponse-sent,,,,,bug,cf-zap-troubleshooting,from-contact-form,hv-trial,hvtransfer,incident-313, ,paid,premium-domain,team, ,verified,,ztt-editor,ztt-error-message-troubleshooting,ztt-error-messaging,,,,,,,,
997893,2022-02-04,2022-02-19,7 days,,america/chicago,associate-cc,free,hv-trial,incident-300, ,premium-domain, , , , , ,,,,,,,,,,,,,,,,,,,
988719,2022-01-29,2022-02-12,7 days,offered,america/chicago,associate-cc,free,hv-trial,incident-300, ,premium-domain, ,,,,,,,,,,,,,,,,,,,,,,,
1025108,2022-02-25,2022-03-14,9 days,offered,america/chicago,asana,auto-assign,autoresponse-sent,bug,,cf-zap-troubleshooting,from-contact-form,hv-trial,incident-321, ,not-owned,notion,paid,premium-domain,starter, ,verified, ,,, ,,,,,,,,,
1009271,2022-02-14,2022-02-28,7 days,offered,america/chicago,asana,auto-assign,autoresponse-sent,bug,,cf-zap-troubleshooting,code-by-zapier,delay-by-zapier,from-contact-form,hv-trial,incident-310, ,paid,premium-domain,starter, ,verified,,,,,,,,,,,,,
1055420,2022-03-23,2022-04-05,6 days,offered,america/boise,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1009279,2022-02-14,2022-02-28,7 days,offered,america/bogota,auto-assign,autoresponse-sent,,cf-zap-troubleshooting,from-contact-form,hv-trial,incident-309, ,mysql,paid,partner-type-channel,partner-zone-auto-created-org,premium-domain,pro,processplan,prospective-expert, ,verified,,,,,,,,,,,,
1009260,2022-02-14,2022-02-28,7 days,offered,america/bogota,atom,auto-assign,autoresponse-sent,,cf-zap-troubleshooting,from-contact-form,google-sheets,hv-trial,incident-310, ,paid,partner-type-platform,paths-by-zapier,premium-domain,pro, ,unmapped-zap-created,verified,,,,,,,,,,,,
1055134,2022-03-23,2022-04-06,7 days,offered,america/argentina/buenos_aires,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1055315,2022-03-23,2022-04-05,6 days,offered,america/argentina/buenos_aires,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1056065,2022-03-23,2022-04-07,7 days,offered,america/anchorage,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1015059,2022-02-17,2022-03-03,7 days,offered,airtable,auto-assign,autoresponse-sent,cf-zap-not-triggering,cf-zap-troubleshooting,dropbox,from-contact-form,incident-313, ,paid,pro, ,verified, ,ztt-better-visibility-of-existing-help-docs,ztt-not-zapier-owned,,,,,,,,,,,,,,,
1058540,2022-03-25,2022-04-08,7 days,good,airtable,auto-assign,autoresponse-sent,bug,cf-creating-managing,cf-other-managing,delay-by-zapier,from-contact-form,incident-341, ,paid,pro, ,verified, ,,, ,,,,,,,,,,,,,
1056073,2022-03-23,2022-04-07,7 days,offered,africa/nairobi,hv-trial,incident-332-manual, ,paid,premium-domain,starter, ,,,,,,,,,,,,,,,,,,,,,,,
1055341,2022-03-23,2022-04-06,7 days,offered,africa/johannesburg,hv-trial,incident-332-manual, ,paid,pro, ,,,,,,,,,,,,,,,,,,,,,,,,
1055740,2022-03-23,2022-04-06,7 days,offered,africa/johannesburg,hv-trial,incident-332-manual, ,paid,premium-domain,starter, ,,,,,,,,,,,,,,,,,,,,,,,
1056214,2022-03-24,2022-04-07,7 days,offered,africa/johannesburg,hv-trial,incident-332-manual, ,paid,premium-domain,starter, ,,,,,,,,,,,,,,,,,,,,,,,
1055406,2022-03-23,2022-04-05,6 days,offered,africa/johannesburg,,,,,hv-trial,incident-332-manual, ,paid,premium-domain,team, ,,,,,,,,,,,,,,,,,,,
1009024,2022-02-14,2022-02-27,6 days,offered,africa/johannesburg,auto-assign,,,,,bug,hv-trial,incident-309, ,paid,premium-domain,redacted_content,squad-c,team, , ,,,ztt-not-zapier-owned,,,,,,,,,,,
1008940,2022-02-14,2022-03-15,22 days,offered,africa/cairo,auto-assign,autoresponse-sent,bug,hv-trial,incident-309, ,paid,premium-domain,professional, , ,,, ,,,,,,,,,,,,,,,,
1055458,2022-03-23,2022-04-06,7 days,offered,africa/accra,hv-trial,incident-332-manual, ,paid,starter, ,,,,,,,,,,,,,,,,,,,,,,,,
1055849,2022-03-23,2022-04-07,7 days,offered,africa/accra,hv-trial,incident-332-manual, ,paid,premium-domain,pro, ,,,,,,,,,,,,,,,,,,,,,,,
1009498,2022-02-14,2022-02-28,7 days,offered,activecampaign,auto-assign,autoresponse-sent,cf-other-troubleshooting,cf-zap-troubleshooting,code-by-zapier,formatter-by-zapier,from-contact-form,google-sheets,incident-310, ,paid,paths-by-zapier,premium-domain,professional,thinkific, ,verified,webflow,,,,,,,,,,,,
1009387,2022-02-14,2022-02-28,7 days,offered,activecampaign,auto-assign,autoresponse-sent,,cf-zap-troubleshooting,emelia,europe/paris,from-contact-form,google-sheets,hv-trial,incident-310, ,paid,premium-domain,pro, ,verified,,,,,,,,,,,,,,
1058583,2022-03-25,2022-04-08,7 days,offered,activecampaign,auto-assign,autoresponse-sent,bug,cf-zap-not-triggering,cf-zap-troubleshooting,from-contact-form,incident-341, ,paid,premium-domain,signnow,starter, ,verified, ,,, ,,,,,,,,,,,,
977281,2022-01-19,2022-02-28,32 days,offered,activecampaign,auto-assign,autoresponse-sent,bug,cf-missing-data,cf-zap-troubleshooting,code-by-zapier,esc-app-management,esc-promotion-migration,esc-web-builder,feature-request,formatter-by-zapier,from-contact-form,google-sheets,incident-310, ,not-owned,paid,paths-by-zapier,premium-domain,professional,technical,thinkific, ,verified,webflow,,,,,
1010132,2022-02-14,2022-02-21,0 days,offered,activecampaign,auto-assign,autoresponse-sent,bug,,cf-zap-troubleshooting,from-contact-form,hello-audio,incident-309, ,paid,premium-domain,starter, ,verified, ,,,ztt-not-zapier-owned,,,,,,,,,,,,
994964,2022-02-03,2022-02-11,1 day,offered,activecampaign,america/los_angeles,auto-assign,autoresponse-sent,cf-zap-not-triggering,cf-zap-troubleshooting,from-contact-form,hubspot,hv-trial,incident-304, ,paid,premium-domain,pro,slack, ,verified, ,ztt-error-message-troubleshooting,,ztt-not-zapier-owned,,,,,,,,,,
1058684,2022-03-25,2022-04-01,0 days,offered,act-on,america/new_york,auto-assign,autoresponse-sent,bug,cf-zap-not-triggering,cf-zap-troubleshooting,facebook-lead-ads,filter-by-zapier,from-contact-form,google-sheets,hv-trial,incident-341, ,paid,premium-domain,pro,textmagic, ,verified, ,,, ,,,,,,,
1015014,2022-02-17,2022-03-06,9 days,offered,acc-esc,associate-cc,auto-assign,autoresponse-sent,bug,cf-something-else,free,from-contact-form,incident-313, ,premium-domain, ,verified, ,ztt-error-message-troubleshooting,,ztt-upgrades,,,,,,,,,,,,,,
1008930,2022-02-14,2022-02-28,7 days,offered,1.32.5,auto-assign,autoresponse-sent,bug,,cf-zap-troubleshooting,email-by-zapier,facebook-lead-ads,from-contact-form,hv-trial,incident-309, ,paid,premium-domain,salesmate-,sms-by-zapier,starter, ,verified,,ztt-editor,ztt-error-messaging,,,,,,,,,
1015123,2022-02-17,2022-03-04,7 days,offered,1.32.5,atlantic/south_georgia,auto-assign,autoresponse-sent,,cf-zap-troubleshooting,from-contact-form,google-sheets,hv-trial,incident-313, ,paid,pro,salesmate-, ,verified,webhooks-by-zapier,,,,,,,,,,,,,,
1009215,2022-02-14,2022-02-28,7 days,offered,1.19.0,auto-assign,autoresponse-sent,bug,cf-zap-not-triggering,cf-zap-troubleshooting,content_cue_e7c89498-f5fa-5231-0f8a-2dda8b3cc935,europe/helsinki,from-contact-form,getaccept-,hv-trial,incident-310,infrastructure, ,paid,partner-platform-status-public,partner-program-health-score-untested,partner-program-tier-bronze,partner-type-platform,premium-domain,slack, ,verified, ,,, ,,,,
1009473,2022-02-14,2022-02-28,7 days,offered,1.15.0,auto-assign,autoresponse-sent,,cf-zap-troubleshooting,filter-by-zapier,formatter-by-zapier,from-contact-form,incident-310, ,paid,premium-domain,starter,tango-card-, ,verified,woocommerce,,,,,,,,,,,,,,
1009047,2022-02-14,2022-02-28,7 days,offered,1.0.11,america/new_york,auto-assign,autoresponse-sent,bug,,cf-zap-troubleshooting,from-contact-form,hv-trial,incident-309,leadconnector, ,paid,pro, ,verified,woosender-,,,,,,,,,,,,,,
